,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,19.259239752985184,19.767717196261298,21.70165581509613,22.28801184466205,23.03913129486235,19.796687226571375,20.372993594280263,26.3290710381163,20.117802346411036,22.636925069189918,21.610776622740794,20.375227542300088,22.589001290008245,19.94974820677708,21.683172144613973,20.63859422662248,23.22551450363612,23.36039989075634,23.995139383270917,25.21598178077409,23.24395121639044,24.586595518515196,22.72151856231448,27.12031923824029,22.30926969730505,20.950966705892796,27.930832915955005,23.48988285931371,21.394654390864382,26.343907803663654,22.300838421716502,26.362969138920807,20.82416841417676,26.527601615749145,24.131788024190552,23.586051223593458,28.984205827418,21.657051578225186,18.014132659646,21.58323705836611,18.26124446781548,23.65644373721628,5530.152929354263,5491.650274568541,4643.325778818709,6180.140692463151,22.023368228481036,19.804094957957233,22.60708979281758,23.24363550231834,23.21018437355993,18.41722144129895,19.278780572377823,27.866251453997446,22.237272127443518,22.906454933440205,20.08928733740244,20.03216611692221,23.902481721457168,29.480006425129794,22.689852924928083,21.888294345540785
