,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,22.157397074281963,19.414275714114744,24.463113550561694,16.549690756561176,21.592267436818567,25.191460743741867,19.657234392998102,21.136054890275734,20.390224226218713,20.167409668198637,23.619299007964003,23.89043421482132,21.13294207652425,19.898425241894003,20.026032510534304,18.450420048462135,23.32570104912326,24.66574778621844,21.10804311134822,24.818979948534793,21.815995926660893,27.378395670207436,25.55513542125233,28.759085412909688,24.09914002870123,18.996877808730463,22.533219452297676,21.638193785933336,19.568193143579023,20.51144938148972,27.462881266668415,22.744631087506807,20.72758196003903,19.346742330266064,21.110348442838763,23.385912973433282,18.947213635474082,19.95639561568537,20.244409593834945,21.469415942525433,21.776452407610975,24.952912757223285,1000.7334142268227,796.9107026664507,1214.3467881318638,1046.7364457106619,19.545752986684175,16.73221299160232,20.38571957358924,22.020170803181543,21.87732453978628,24.19292428476406,22.11844342932072,21.500606935044665,20.88952721856589,19.17798093398976,25.14541985602992,18.392465808931348,21.542322042164653,20.415744205528,18.77980417376056,29.324374726924038
