,0,1,2,3
0,GammaCorrection0.25,0.6458333333333334,0.4166666666666667,23.25588084930387
1,GammaCorrection0.5,0.6875,0.3333333333333333,24.805952464169792
2,GammaCorrection1.0,0.6875,0.3333333333333333,25.1606641104202
3,"GaussianBlur(3,1.0)",0.5416666666666667,0.6666666666666666,20.399669060268938
4,"GaussianBlur(3,2.0)",0.7291666666666666,0.08333333333333333,27.87509275938958
5,"GaussianBlur(3,4.0)",0.7500000000000001,0.3333333333333333,22.856389760851723
6,"GaussianBlur(5,1.0)",0.5833333333333334,0.3333333333333333,22.921750080758866
7,"GaussianBlur(5,2.0)",0.6041666666666667,0.5,22.959392773819896
8,"GaussianBlur(5,4.0)",0.3958333333333333,0.6666666666666666,21.0612688481547
9,blur3,0.7708333333333333,0.4166666666666667,23.664804838742384
10,blur5,0.6041666666666666,0.4166666666666667,22.182242877292367
11,medianBlur3,0.7291666666666667,0.5,21.364871493217798
12,medianBlur5,0.5833333333333333,0.6666666666666666,20.789552324825298
13,morphologyCL3,0.7916666666666667,0.16666666666666666,23.615275849320295
14,morphologyCL5,0.7916666666666667,0.16666666666666666,23.615275849320295
15,morphologyOP3,0.7708333333333334,0.25,23.47015708924435
16,morphologyOP5,0.7708333333333334,0.25,23.47015708924435
