,0,1,2,3
0,GammaCorrection0.25,0.75,0.08333333333333333,29.079145133572787
1,GammaCorrection0.5,0.7916666666666666,0.08333333333333333,32.110786570814746
2,GammaCorrection1.0,0.7916666666666667,0.16666666666666666,28.82673114468003
3,"GaussianBlur(3,1.0)",0.875,0.08333333333333333,32.39120327036533
4,"GaussianBlur(3,2.0)",0.9166666666666667,0.16666666666666666,28.540667217069004
5,"GaussianBlur(3,4.0)",0.7083333333333333,0.5833333333333334,25.160277277232435
6,"GaussianBlur(5,1.0)",0.7916666666666666,0.25,26.79561406131269
7,"GaussianBlur(5,2.0)",0.9166666666666666,0.25,24.17109901132997
8,"GaussianBlur(5,4.0)",0.75,0.08333333333333333,24.520146089832572
9,blur3,0.8333333333333333,0.16666666666666666,27.08700680100081
10,blur5,0.8125,0.16666666666666666,24.79673557213978
11,medianBlur3,0.7083333333333334,0.5,25.343871339375667
12,medianBlur5,0.6666666666666666,0.4166666666666667,25.271132993397348
13,morphologyCL3,0.7916666666666666,0.3333333333333333,26.555390762216557
14,morphologyCL5,0.7916666666666666,0.3333333333333333,26.555390762216557
15,morphologyOP3,0.8958333333333334,0.3333333333333333,24.72788050660292
16,morphologyOP5,0.8958333333333334,0.3333333333333333,24.72788050660292
