,0,1,2,3
0,18361.09315611529,19.568149727237984,29.188869430531554,22.86772349939649
1,20.377510668255766,11539.529233326924,20.02818456287109,19.87942939233271
2,20.33874931723192,21.469615803507484,18074.689808794956,17.75655495695902
3,19.921463492714306,20.81503024526044,20.092399392128964,7246.976544506591
medianBlur5,1.0,0.0,7246.976544506591
