,0,1,2,3,4
0,48437.26648140153,30.806761645418984,30.361161889623048,22.95359486636448,24.3970628836382
1,21.07910276769614,39175.957423500506,21.190890713773314,24.13143879106269,23.1307732978721
2,29.498736732473947,28.32273787257007,35954.75323978782,36.19981362387354,35.43776726556142
3,25.58634600175331,21.861646513844722,50.49084723532353,26219.800772267263,33.97249656119411
4,27.550702367814356,25.939527611136963,29.187633956826772,24.225326566342062,44455.82929507273
"GaussianBlur(5,1.0)",1.0,0.0,26219.800772267263
