,0,1,2,3
0,76412.76527654647,20.30440297078894,27.31740852461757,23.700379889213664
1,22.71134103526741,103173.30235829072,24.882938282834942,22.55089350888564
2,29.85223278729685,24.461629802723348,26.555390762216557,27.9535082774505
3,26.33974632891556,19.510805166577068,27.976158448026638,24.549810790048415
morphologyCL5,0.7916666666666666,0.3333333333333333,26.555390762216557
