,0,1,2,3
0,39494.10335550779,22.20363953166495,25.877597559595724,26.61104203808727
1,20.344406889738142,57329.21332885131,22.644733974885295,22.544885252163
2,27.9423633181752,24.87902763128562,24720.668757484338,21.185914542563967
3,20.9218008787785,25.88402084381631,24.580762658741214,41321.673279917726
medianBlur3,1.0,0.0,24720.668757484338
