,0,1,2,3
0,194794.05821882864,24.84344016285121,31.208743652096906,19.693448631890305
1,20.703857012521084,196783.79648097442,22.83799289637533,23.33853515891306
2,19.56691360473789,30.877760806074463,184294.61275877847,24.649790624181875
3,22.09826485402775,21.22676948851025,21.544277492259578,76097.52933484712
GammaCorrection0.5,1.0,0.0,76097.52933484712
