,0,1,2,3
0,167984.1358758495,23.54565967175356,19.22379612731982,20.23694116811646
1,25.366763203525647,173759.74433761678,18.850327278533538,20.880714501573564
2,21.011964572270077,24.797645683788204,159441.67830763175,20.971180209803375
3,18.916591026579333,24.915429930323672,23.484473816442723,152187.48092976553
GammaCorrection1.0,1.0,0.0,152187.48092976553
