,0,1,2
0,6255.349756000405,26.671443154949824,21.255862349242577
1,25.14451011019104,7038.507318127979,282.09607687559554
2,22.704433521048447,200.0907186551852,8735.580155844293
"GaussianBlur(5,2.0)",1.0,0.0,6255.349756000405
