,0,1,2,3
0,110398.06307436642,27.241236656114843,30.40257838830354,33.241073697083415
1,25.32221926382571,47663.22307860149,32.66496133451767,27.252287491117645
2,26.803566482292364,26.060241779756776,77497.80244245174,39.727278784003985
3,28.354197792851515,28.928128672005798,41.837711967521855,89972.68493862134
GammaCorrection0.25,1.0,0.0,47663.22307860149
