,0,1,2,3
0,60907.04911258527,24.35785573431245,22.43831341857127,20.74326096630913
1,19.52919141513007,105628.87950032494,21.983659114539126,23.09668588166399
2,22.472995510223154,19.177105155193495,82047.83268157185,19.736346932562817
3,21.99800576126607,26.37269560252044,18.643226531825228,101752.6917110126
morphologyOP5,1.0,0.0,60907.04911258527
