,0,1,2,3
0,34966.965068006946,24.729063973418558,18.459137473367424,17.626216408524837
1,31.349552627041422,35473.245361688096,27.084244804460276,21.059928756495804
2,21.4440494874851,20.504931115392957,25.28180947524326,24.221196284915
3,19.828268683302216,19.69162720450728,31.019680367742613,23.901040129327278
"GaussianBlur(5,1.0)",0.8333333333333333,0.25,25.28180947524326
