,0,1,2,3
0,39910.96917559072,30.41193536780016,20.486316593809107,19.093820621777354
1,19.7959209389695,36948.75435501172,20.49704751033722,21.541019853441018
2,22.400037953103993,22.374021927436722,30360.133865189717,24.980381951975957
3,17.95104619223544,20.718241335868797,21.64228064572797,36322.8408077659
"GaussianBlur(3,4.0)",1.0,0.0,30360.133865189717
