,0,1,2,3
0,102914.82531881907,23.543982003703572,18.83044151675017,20.190023723161485
1,20.215199814487192,135604.13289379684,22.84671619848889,27.58424576054023
2,22.401156726901696,18.245622260917237,83211.4006381389,25.671860255219695
3,18.695607178840266,19.767109561659574,19.633974794653533,130977.3106820569
morphologyCL3,1.0,0.0,83211.4006381389
