,0,1,2,3
0,1864.7402650011873,22.933600855914616,25.547672781384854,19.76709639665168
1,18.220017867977592,1889.4377938738808,19.807216139130787,18.722135610258352
2,17.21915426909163,18.89065608945131,19.778460309422503,20.990044160789704
3,19.78124214145984,21.55044704259712,19.900907990781626,22.95241948047971
blur5,0.8333333333333333,0.08333333333333333,22.95241948047971
