,0,1,2,3
0,28.346642871924658,17.715859555959963,20.706038728553654,19.566879626242226
1,24.32656040233523,24.20634057818409,20.830242448749008,23.287904885013837
2,19.88350805969717,33.474926157211215,21.514398094267957,19.56331306693103
3,25.250558109775035,21.334550212535543,19.728428179732397,23.47015708924435
morphologyOP3,0.7708333333333334,0.25,23.47015708924435
