,0,1,2,3
0,4902.868481225536,20.227331763610493,21.7103784193817,20.989543962928852
1,16.790043887215894,1320.6484139192676,32.7879453619702,17.802984823459045
2,22.163395302738355,24.294210688341828,1108.824227144163,24.718387572565064
3,21.962851510005255,23.479502438192533,34.764264509535195,1600.7599862871416
blur5,1.0,0.0,1108.824227144163
