,0,1,2,3
0,83377.9787671235,24.196590768782727,31.76392165106058,28.69861131630782
1,24.0322782000067,70976.21281136517,24.985919762952143,23.937585842686516
2,30.776016783908933,23.483896287957908,113759.6790038422,23.903232459500906
3,34.24631980121881,24.284730840926283,26.44440378710499,111040.23427042968
morphologyOP5,1.0,0.0,70976.21281136517
