,0,1,2,3
0,104792.19600133646,22.878710539180197,24.400514078618112,19.194526677806802
1,20.433658070014573,95867.73875884306,23.221759830996447,24.07519274446101
2,24.623016665034164,23.134841687437312,110768.52169193208,21.093835151268294
3,21.387041312212645,21.670739819318865,19.36805577601174,55496.35456618638
morphologyOP3,1.0,0.0,55496.35456618638
