,0,1,2,3
0,118093.13903991749,20.73519679499699,25.05615688613421,21.659359743194738
1,22.97393579491584,76512.4420757397,23.628954135905747,21.741020824712642
2,31.39553637071213,23.55444109542856,66989.34110540505,30.8107628980203
3,21.15238802038909,25.482522094717375,24.222062177297033,87912.69913428863
morphologyCL5,1.0,0.0,66989.34110540505
