,0,1,2,3
0,230230.47702162398,29.760693238024395,33.45758877069507,27.038267906134
1,23.24432791302274,115214.11027375191,28.36479334562201,20.57127086171011
2,33.926044954666864,28.431776495027034,183759.29778409906,34.21398094788162
3,21.977016682285118,18.91489809882142,24.731581758265463,98660.70323769584
GammaCorrection0.5,1.0,0.0,98660.70323769584
