,0,1,2,3
0,86501.32522406953,24.751099224800765,24.098835386581175,21.32066364824061
1,20.761225627115984,107552.03736636623,21.996444088566715,27.310256927232068
2,22.886670100404984,21.943516663670117,72158.98761396839,30.936052125959037
3,20.18662671024202,24.561870855414305,22.29234438531897,78019.8392951378
morphologyCL5,1.0,0.0,72158.98761396839
