,0,1,2,3
0,1987.52373502965,25.928134872197543,20.33007788629679,20.695957860700048
1,20.26376423142137,1978.7833265276995,20.858676589835927,23.982513031878554
2,24.234323807752396,24.909401495798416,2225.989072783644,19.509118158112397
3,20.35687317261623,30.476508030885693,25.273239968499865,1958.462745510055
"GaussianBlur(5,4.0)",1.0,0.0,1958.462745510055
