,0,1,2,3
0,66387.56757502258,21.92240290921581,26.012031981457106,24.83087958099929
1,24.70964402753142,110658.08801717957,31.597485116295676,27.65846810699455
2,25.34323559074242,29.648180023103947,96113.0250779677,19.761734140664316
3,19.918874612089233,18.23287634267304,19.868246133844924,87952.31925846584
morphologyCL3,1.0,0.0,66387.56757502258
