,0,1,2,3
0,58258.18527935737,21.48824018961779,25.00926676993483,25.73136176989034
1,19.91684534586228,72929.11899054534,20.905006505231427,28.878425067514968
2,21.01697006894736,24.17880748505817,61313.653743059804,21.519639788054235
3,19.18294274391968,20.497016683477923,22.505427520728873,39133.49344625365
medianBlur3,1.0,0.0,39133.49344625365
