,0,1,2,3
0,4352.4243248602925,21.590108817690194,22.292555319142767,23.22714799133257
1,27.43731192914117,2784.3525257116626,21.73526503576044,29.062301122039592
2,30.210247433030176,21.39237212575449,4799.63556850727,28.622109015258598
3,25.254616374212652,24.725441219406463,27.188948669697766,5198.754485601049
"GaussianBlur(5,2.0)",1.0,0.0,2784.3525257116626
