,0,1,2,3
0,167052.1204399746,30.272820107128684,31.211462767450968,35.20922313462808
1,34.91486414002275,200035.12047441403,33.14536394909041,29.61936068887355
2,40.6634895387164,47.49557280196079,153056.54612792216,44.98927045225994
3,37.29906978667628,32.7364695943628,35.656758589356464,144951.32537055042
GammaCorrection0.5,1.0,0.0,144951.32537055042
